open,close,high,low,datetime,datetime
12213.21104613527,12212.25832798699,12216.99558041746,12212.25832798699,1678208640000,2023-03-07 17:04:00
12212.30719089255,12214.10653543984,12214.10653543984,12210.51636244185,1678208700000,2023-03-07 17:05:00
12214.38348598744,12211.65292730246,12215.3705032329,12210.23442997081,1678208760000,2023-03-07 17:06:00
12210.98131794024,12214.00961308806,12215.42344804339,12206.54606386259,1678208820000,2023-03-07 17:07:00
12213.44490028483,12211.37292663359,12215.68743926257,12211.0743631971,1678208880000,2023-03-07 17:08:00
12211.53649903797,12215.57733769186,12215.57733769186,12209.94091555388,1678208940000,2023-03-07 17:09:00
12215.6950701568,12216.80001514841,12218.97852852515,12215.12478780063,1678209000000,2023-03-07 17:10:00
12216.7861995843,12221.67544258377,12221.67544258377,12215.10665480883,1678209060000,2023-03-07 17:11:00
12222.91046990084,12225.01582734049,12228.95199251633,12222.91046990084,1678209120000,2023-03-07 17:12:00
12225.14626396004,12219.47060343611,12225.57831880295,12219.47060343611,1678209180000,2023-03-07 17:13:00
12219.44989169899,12214.72548505485,12219.44989169899,12214.12106692991,1678209240000,2023-03-07 17:14:00
12214.96304144774,12213.27298838721,12215.92376045085,12213.24544363391,1678209300000,2023-03-07 17:15:00
12213.60740677706,12219.88335535754,12220.02415825814,12213.60740677706,1678209360000,2023-03-07 17:16:00
12219.89260105096,12223.25129511794,12223.25129511794,12218.65437730933,1678209420000,2023-03-07 17:17:00
12222.97943780588,12228.80795559686,12229.39395103075,12222.77279274216,1678209480000,2023-03-07 17:18:00
12228.78157984417,12244.38813776221,12244.38813776221,12228.78157984417,1678209540000,2023-03-07 17:19:00
12246.68166445452,12276.89671060322,12282.48557117387,12246.68166445452,1678209600000,2023-03-07 17:20:00
12277.53951220781,12266.60223084363,12283.80727193993,12262.89108074419,1678209660000,2023-03-07 17:21:00
12266.84264293961,12257.3579717113,12266.94828372295,12255.66127261681,1678209720000,2023-03-07 17:22:00
12257.95452161873,12256.60736508431,12257.95452161873,12253.25117995151,1678209780000,2023-03-07 17:23:00
12257.50094322411,12263.76797630189,12264.36355933996,12257.50094322411,1678209840000,2023-03-07 17:24:00
12263.80758710874,12272.52919557129,12275.4851198657,12263.80758710874,1678209900000,2023-03-07 17:25:00
12273.79622187991,12284.20086674059,12284.20086674059,12273.5576904968,1678209960000,2023-03-07 17:26:00
12284.48693164298,12289.38747001262,12292.05461252368,12284.48693164298,1678210020000,2023-03-07 17:27:00
12289.45337881536,12273.00404899141,12289.65569679943,12271.90947624322,1678210080000,2023-03-07 17:28:00
12272.86039163397,12267.61570592101,12274.22116553997,12267.25229675649,1678210140000,2023-03-07 17:29:00
12267.60714821466,12264.10286978024,12268.22544878885,12263.69643224743,1678210200000,2023-03-07 17:30:00
12263.89393979446,12265.22656262924,12267.46750555584,12262.52296349466,1678210260000,2023-03-07 17:31:00
12264.79938878763,12266.41943180235,12270.88405295946,12262.98357434345,1678210320000,2023-03-07 17:32:00
12266.50664196908,12265.74384155547,12268.29399822399,12264.45064003222,1678210380000,2023-03-07 17:33:00
12265.73198677076,12270.81401586429,12271.39206394442,12265.24405233374,1678210440000,2023-03-07 17:34:00
12270.30394600514,12269.4479811242,12275.54800363984,12269.22219772752,1678210500000,2023-03-07 17:35:00
12269.23745094148,12267.82208299919,12269.23745094148,12262.93274582887,1678210560000,2023-03-07 17:36:00
12267.62518077591,12267.88387838604,12269.28865942278,12265.61578945412,1678210620000,2023-03-07 17:37:00
12267.43846603882,12257.86003267689,12267.43846603882,12255.29918930541,1678210680000,2023-03-07 17:38:00
12257.87621619856,12262.57464281371,12263.89185927868,12257.65625975577,1678210740000,2023-03-07 17:39:00
12262.713918373,12258.78339321068,12264.27466775945,12258.16749053705,1678210800000,2023-03-07 17:40:00
12258.69624292142,12251.45410091853,12258.69624292142,12251.16593856987,1678210860000,2023-03-07 17:41:00
12251.51730737985,12251.51037983385,12253.63857946777,12250.79238316524,1678210920000,2023-03-07 17:42:00
12251.74075636629,12252.93094911909,12253.28709058039,12250.20087806094,1678210980000,2023-03-07 17:43:00
12253.58978638819,12259.77147537578,12260.96120011004,12253.23712529048,1678211040000,2023-03-07 17:44:00
12259.54521416485,12268.58436727566,12269.63953403513,12258.51228732536,1678211100000,2023-03-07 17:45:00
12268.13776149103,12265.48311368137,12268.13776149103,12262.29152754393,1678211160000,2023-03-07 17:46:00
12265.58942056186,12263.56169253139,12268.05811728159,12262.21611340709,1678211220000,2023-03-07 17:47:00
12263.52529162746,12266.61695903364,12266.77382090349,12260.51438911372,1678211280000,2023-03-07 17:48:00
12266.33072938477,12271.54857461495,12273.18836303045,12265.24536554645,1678211340000,2023-03-07 17:49:00
12271.5579725472,12277.986610199,12277.986610199,12265.81760737334,1678211400000,2023-03-07 17:50:00
12277.8854043308,12271.07565690919,12277.8854043308,12269.57942285145,1678211460000,2023-03-07 17:51:00
12269.21755310406,12267.67636470517,12269.44929607926,12264.26119751312,1678211520000,2023-03-07 17:52:00
12268.02967622063,12260.6088178041,12268.02967622063,12259.16902689953,1678211580000,2023-03-07 17:53:00
12260.79040285222,12254.58437814234,12261.24115921013,12254.17377186133,1678211640000,2023-03-07 17:54:00
12255.00784661421,12252.95677898825,12256.0768147966,12250.49105723058,1678211700000,2023-03-07 17:55:00
12252.88532701361,12254.72076293405,12255.66972816281,12252.79691294265,1678211760000,2023-03-07 17:56:00
12255.38279311115,12249.16734878112,12255.38279311115,12248.20037827816,1678211820000,2023-03-07 17:57:00
12248.93969187226,12246.5010822233,12249.04797849921,12245.50467985005,1678211880000,2023-03-07 17:58:00
12246.87162883907,12246.39347228698,12252.61986061429,12245.86724790465,1678211940000,2023-03-07 17:59:00
12246.5198233384,12236.22081365743,12247.74410124583,12235.55700341848,1678212000000,2023-03-07 18:00:00
12236.838705639,12239.22383520948,12245.47959067392,12236.838705639,1678212060000,2023-03-07 18:01:00
12239.51643980409,12242.70409385596,12245.17041856047,12238.79374964004,1678212120000,2023-03-07 18:02:00
12242.59161865971,12239.70544902332,12247.19488818826,12238.91614155547,1678212180000,2023-03-07 18:03:00
12239.63215466498,12230.73817122606,12239.67252770982,12230.73817122606,1678212240000,2023-03-07 18:04:00
12232.12065759263,12225.02826766358,12232.12065759263,12225.02826766358,1678212300000,2023-03-07 18:05:00
12225.3298308522,12224.16756522926,12227.0642126169,12222.82701750544,1678212360000,2023-03-07 18:06:00
12223.65804210086,12216.48504337006,12223.65804210086,12216.48504337006,1678212420000,2023-03-07 18:07:00
12216.46464578357,12219.024369456,12219.024369456,12215.16745976695,1678212480000,2023-03-07 18:08:00
12220.24124576654,12222.31719863001,12224.32661577454,12218.12578241377,1678212540000,2023-03-07 18:09:00
12222.26974496383,12219.2033656256,12224.40521216455,12218.82806009232,1678212600000,2023-03-07 18:10:00
12219.36573830808,12216.24192616921,12219.56075935789,12215.4709512503,1678212660000,2023-03-07 18:11:00
12216.2818070486,12215.20251853295,12219.5432402327,12214.12892485254,1678212720000,2023-03-07 18:12:00
12215.33120338059,12219.66545052374,12219.81238161262,12214.78506053547,1678212780000,2023-03-07 18:13:00
12219.65992998301,12218.36295799457,12219.65992998301,12214.8865268265,1678212840000,2023-03-07 18:14:00
12218.20977304034,12215.52048431002,12221.00224349531,12215.52048431002,1678212900000,2023-03-07 18:15:00
12215.61448790621,12218.74308086511,12218.74308086511,12215.29941941263,1678212960000,2023-03-07 18:16:00
12218.68964799635,12213.90716066935,12221.04465918798,12213.90716066935,1678213020000,2023-03-07 18:17:00
12213.88729761397,12216.99631316212,12218.52273504061,12213.576344588,1678213080000,2023-03-07 18:18:00
12217.16631559228,12217.01590073145,12218.55218615719,12216.94234634379,1678213140000,2023-03-07 18:19:00
12217.13488385056,12215.27850968468,12219.53995611224,12213.49125131435,1678213200000,2023-03-07 18:20:00
12215.30339098979,12213.76590656918,12218.02693910748,12213.73764654975,1678213260000,2023-03-07 18:21:00
12213.72956675649,12213.4737373415,12214.70924311732,12211.94061299721,1678213320000,2023-03-07 18:22:00
12213.46090078197,12210.46300313534,12215.74918268057,12210.02894213338,1678213380000,2023-03-07 18:23:00
12210.58237512407,12210.6834733244,12212.49256106901,12208.52583003522,1678213440000,2023-03-07 18:24:00
12210.60433154768,12213.87890799589,12213.94785046307,12207.52405088929,1678213500000,2023-03-07 18:25:00
12213.43027749214,12213.46012266361,12217.03577413337,12211.22897791961,1678213560000,2023-03-07 18:26:00
12213.81351074574,12217.29318539726,12217.77739066897,12213.69331056208,1678213620000,2023-03-07 18:27:00
12217.32222854596,12218.1089891127,12220.43766401018,12216.96453037562,1678213680000,2023-03-07 18:28:00
12217.6626537659,12217.40339874603,12217.6626537659,12214.87117113835,1678213740000,2023-03-07 18:29:00
12217.37796803417,12220.92675135727,12220.92675135727,12213.21671870589,1678213800000,2023-03-07 18:30:00
12221.03341748915,12227.62652812109,12229.1357515431,12221.03341748915,1678213860000,2023-03-07 18:31:00
12227.5754950432,12227.28405953175,12228.04835575298,12223.75803161547,1678213920000,2023-03-07 18:32:00
12227.31360651415,12218.72287109848,12227.34958020396,12218.69175150648,1678213980000,2023-03-07 18:33:00
12218.73155138992,12213.6847540609,12218.73155138992,12213.59087630333,1678214040000,2023-03-07 18:34:00
12213.53770673916,12208.95307516037,12213.53770673916,12203.89254919446,1678214100000,2023-03-07 18:35:00
12208.94742506038,12211.57194184375,12211.57194184375,12206.57255543239,1678214160000,2023-03-07 18:36:00
12211.46795698331,12212.64076231949,12215.09589185652,12211.21532647908,1678214220000,2023-03-07 18:37:00
12212.6094200162,12204.15899329629,12212.6094200162,12204.15899329629,1678214280000,2023-03-07 18:38:00
12204.14084306548,12201.77665879264,12205.4903491964,12201.56972042234,1678214340000,2023-03-07 18:39:00
12201.49129007403,12194.90645646541,12202.34470185004,12193.5804884274,1678214400000,2023-03-07 18:40:00
12194.9742576201,12191.89212938646,12195.2458951524,12190.50443787972,1678214460000,2023-03-07 18:41:00
12192.00322964196,12187.70349301001,12192.00322964196,12185.61544627667,1678214520000,2023-03-07 18:42:00
12187.97576846076,12182.84333170943,12188.07079459584,12182.67912473841,1678214580000,2023-03-07 18:43:00
12183.40064076906,12178.39693273602,12183.55583515157,12177.26098735419,1678214640000,2023-03-07 18:44:00
12177.93196171766,12179.15477580825,12179.2036387138,12177.03366327221,1678214700000,2023-03-07 18:45:00
12179.11850198377,12172.42714810197,12179.34341454801,12172.05125831836,1678214760000,2023-03-07 18:46:00
12172.27532254666,12173.58648914076,12174.75716359187,12171.16485062851,1678214820000,2023-03-07 18:47:00
12173.39298349977,12163.2012618709,12173.39298349977,12162.18440937352,1678214880000,2023-03-07 18:48:00
12160.87120188861,12160.98655248662,12160.98655248662,12157.75699230049,1678214940000,2023-03-07 18:49:00
12160.82562256139,12164.95361637331,12165.86298766514,12159.52411174492,1678215000000,2023-03-07 18:50:00
12164.60433780711,12170.00218903637,12170.00218903637,12162.22876876594,1678215060000,2023-03-07 18:51:00
12170.02508450822,12166.88510986175,12172.21004546199,12166.08282384506,1678215120000,2023-03-07 18:52:00
12167.07723584406,12168.55191456215,12169.67324085474,12166.49550404444,1678215180000,2023-03-07 18:53:00
12168.37905487478,12164.82069109167,12169.09042597615,12164.82069109167,1678215240000,2023-03-07 18:54:00
12164.93591525465,12165.50125561706,12167.48095033655,12163.16532770552,1678215300000,2023-03-07 18:55:00
12165.66032193597,12170.49402378259,12171.27242268625,12164.89304335836,1678215360000,2023-03-07 18:56:00
12170.27781292254,12170.39070596348,12172.00180070986,12170.04225694385,1678215420000,2023-03-07 18:57:00
12170.36482895697,12172.91138161609,12174.73856081219,12169.588508158,1678215480000,2023-03-07 18:58:00
12172.71159799211,12171.11536127343,12174.04263454478,12170.18792433157,1678215540000,2023-03-07 18:59:00
12170.76887706443,12174.08754108287,12174.82446506416,12169.83412093435,1678215600000,2023-03-07 19:00:00
12174.46238406159,12178.89287475166,12178.89287475166,12174.02229856426,1678215660000,2023-03-07 19:01:00
12179.3196544848,12181.84617384315,12181.84617384315,12176.69581163932,1678215720000,2023-03-07 19:02:00
12182.03025319022,12172.93101164793,12182.87008592023,12172.84560646131,1678215780000,2023-03-07 19:03:00
12172.65466571533,12169.95250873366,12172.97428262204,12168.19381542294,1678215840000,2023-03-07 19:04:00
12169.87583708477,12170.55417757203,12172.00066693824,12169.31213889989,1678215900000,2023-03-07 19:05:00
12170.55643712386,12174.13264448188,12174.14367617665,12170.11509065435,1678215960000,2023-03-07 19:06:00
12174.1552148272,12174.7499275436,12175.00487792772,12171.1163520201,1678216020000,2023-03-07 19:07:00
12174.73751816294,12175.71014779041,12177.03489008239,12173.59814349307,1678216080000,2023-03-07 19:08:00
12175.81956580479,12177.17675151462,12179.31905122483,12175.539221158,1678216140000,2023-03-07 19:09:00
12177.11931610068,12179.7799113816,12179.7799113816,12174.90690748772,1678216200000,2023-03-07 19:10:00
12179.92100220961,12179.51356067417,12181.50739241158,12179.21813689772,1678216260000,2023-03-07 19:11:00
12179.6805760947,12180.46553486921,12180.46553486921,12176.81292340952,1678216320000,2023-03-07 19:12:00
12180.8381152309,12184.86774232683,12184.86774232683,12179.76181356659,1678216380000,2023-03-07 19:13:00
12185.08954140514,12185.63932312647,12188.53502747141,12185.08954140514,1678216440000,2023-03-07 19:14:00
12185.634289953,12180.26951533195,12185.634289953,12177.65203729522,1678216500000,2023-03-07 19:15:00
12180.26013621679,12186.74477890788,12187.0731133639,12180.26013621679,1678216560000,2023-03-07 19:16:00
12187.19377329217,12186.71020461818,12189.10022988956,12186.14399758381,1678216620000,2023-03-07 19:17:00
12186.7864111792,12183.93100346699,12188.49668216265,12182.51344755421,1678216680000,2023-03-07 19:18:00
12184.36612303437,12184.59882894123,12184.66100685173,12181.50307716142,1678216740000,2023-03-07 19:19:00
12184.41858837792,12183.70682931878,12186.24695645165,12182.61145734534,1678216800000,2023-03-07 19:20:00
12183.80039409826,12178.32505637315,12183.97204196143,12177.70990870094,1678216860000,2023-03-07 19:21:00
12178.31147714603,12171.85872000345,12178.31147714603,12171.72313554903,1678216920000,2023-03-07 19:22:00
12172.12553555906,12162.51938865104,12172.12553555906,12162.51938865104,1678216980000,2023-03-07 19:23:00
12162.6265646603,12161.49609843751,12162.99709599964,12160.38961828759,1678217040000,2023-03-07 19:24:00
12161.50366941773,12159.90817012945,12162.85371234145,12159.05716666514,1678217100000,2023-03-07 19:25:00
12159.83185700041,12162.5352176172,12163.54662962114,12158.61351905491,1678217160000,2023-03-07 19:26:00
12162.67211652525,12163.54774317588,12167.5765076185,12162.55724913133,1678217220000,2023-03-07 19:27:00
12163.50467716552,12162.74605540497,12163.64802189654,12159.83974414256,1678217280000,2023-03-07 19:28:00
12162.75696752026,12158.75404203273,12164.43996654303,12158.75404203273,1678217340000,2023-03-07 19:29:00
12158.5101952421,12162.96618066415,12163.91412800411,12158.11857920425,1678217400000,2023-03-07 19:30:00
12162.75760947426,12161.55063351441,12164.06390434631,12161.23122141729,1678217460000,2023-03-07 19:31:00
12161.62589656756,12156.87807236983,12161.62589656756,12156.55479875674,1678217520000,2023-03-07 19:32:00
12156.98574121139,12156.65110275783,12157.56478438249,12154.45381002748,1678217580000,2023-03-07 19:33:00
12156.64399516762,12157.27796782882,12159.40751525028,12154.15161473867,1678217640000,2023-03-07 19:34:00
12157.24347696202,12156.13929543154,12158.59031096055,12154.5407964795,1678217700000,2023-03-07 19:35:00
12156.09011673948,12156.16669207922,12157.03371323866,12153.61867272826,1678217760000,2023-03-07 19:36:00
12156.04535580549,12155.1712907226,12159.2104583959,12155.1712907226,1678217820000,2023-03-07 19:37:00
12155.12032222092,12156.12962342234,12156.12962342234,12153.90443041003,1678217880000,2023-03-07 19:38:00
12156.20740867989,12153.04427912271,12156.71072344847,12152.98111814879,1678217940000,2023-03-07 19:39:00
12152.92021080302,12152.96483391394,12153.15305183166,12151.1084214772,1678218000000,2023-03-07 19:40:00
12152.98380592644,12153.42281672062,12156.81095567356,12152.03575884258,1678218060000,2023-03-07 19:41:00
12153.03794285044,12150.01134694775,12153.03794285044,12150.01134694775,1678218120000,2023-03-07 19:42:00
12150.11393527406,12146.23960135865,12150.36853341958,12146.23960135865,1678218180000,2023-03-07 19:43:00
12146.12465178511,12144.6502034673,12146.64236240028,12143.27333959095,1678218240000,2023-03-07 19:44:00
12144.55090206827,12148.43326214689,12148.56982011846,12143.29808877605,1678218300000,2023-03-07 19:45:00
12148.42921223508,12147.42793989573,12153.49125711834,12147.42793989573,1678218360000,2023-03-07 19:46:00
12146.95564579768,12144.60143427948,12148.07546896134,12144.42822175757,1678218420000,2023-03-07 19:47:00
12144.62702342282,12145.62434653171,12145.63750572646,12142.57567420113,1678218480000,2023-03-07 19:48:00
12145.48795704281,12143.59785490973,12146.69082162941,12143.40356303932,1678218540000,2023-03-07 19:49:00
12142.53391224232,12140.15519853942,12142.94397517245,12140.15519853942,1678218600000,2023-03-07 19:50:00
12140.04023341708,12140.89981722108,12142.00270968462,12139.57105333345,1678218660000,2023-03-07 19:51:00
12140.87109951411,12139.71264462636,12140.87109951411,12138.35982820209,1678218720000,2023-03-07 19:52:00
12139.51077850818,12138.89764993293,12141.14886062932,12138.74569997257,1678218780000,2023-03-07 19:53:00
12138.8839476999,12136.47342236955,12139.05395997137,12136.47342236955,1678218840000,2023-03-07 19:54:00
12136.57608691547,12131.88916163104,12136.80684434837,12131.72103924981,1678218900000,2023-03-07 19:55:00
12131.59873327925,12133.01165923452,12134.0141033819,12130.95756333313,1678218960000,2023-03-07 19:56:00
12131.84586199673,12130.15974811024,12132.04817291358,12130.00638141365,1678219020000,2023-03-07 19:57:00
12130.19331861253,12133.37653071272,12134.89073425192,12130.06820605684,1678219080000,2023-03-07 19:58:00
12132.96113504251,12133.7161101776,12134.6481120119,12132.1610033012,1678219140000,2023-03-07 19:59:00
12133.71099018925,12143.26763563971,12143.78882583829,12131.89599790671,1678219200000,2023-03-07 20:00:00
12143.20128625493,12142.86903359374,12148.12946294526,12142.71575973355,1678219260000,2023-03-07 20:01:00
12142.80008982136,12149.50924420528,12150.69754066536,12142.80008982136,1678219320000,2023-03-07 20:02:00
12151.44754592759,12150.23055662139,12152.63318199768,12149.41662250595,1678219380000,2023-03-07 20:03:00
12150.09406553635,12144.45242361875,12151.42248230357,12144.45242361875,1678219440000,2023-03-07 20:04:00
12144.61171952755,12148.74999087399,12150.2037295511,12144.46246614011,1678219500000,2023-03-07 20:05:00
12148.47481009118,12149.92703834964,12150.57936860893,12148.4419823572,1678219560000,2023-03-07 20:06:00
12149.92477518382,12145.75877456314,12152.3918194048,12145.73959450817,1678219620000,2023-03-07 20:07:00
12145.70570340881,12143.91054879966,12147.15126656392,12143.89540711648,1678219680000,2023-03-07 20:08:00
12144.02093147831,12144.85562071256,12146.66463393852,12144.02093147831,1678219740000,2023-03-07 20:09:00
12144.85868665908,12146.64197732549,12148.37686546164,12144.53921486414,1678219800000,2023-03-07 20:10:00
12146.41997686742,12147.53744790889,12147.62857370586,12145.81176269176,1678219860000,2023-03-07 20:11:00
12148.25468229988,12153.50338443882,12153.50338443882,12148.09642317267,1678219920000,2023-03-07 20:12:00
12153.99856222978,12155.45951736808,12155.73079759745,12151.32812065478,1678219980000,2023-03-07 20:13:00
12155.36512650183,12149.41939219213,12155.36512650183,12148.80508924751,1678220040000,2023-03-07 20:14:00
12149.40055577206,12155.17419545426,12155.24000406739,12149.40055577206,1678220100000,2023-03-07 20:15:00
12155.23628883241,12161.18333073351,12161.8272928079,12155.23628883241,1678220160000,2023-03-07 20:16:00
12161.24806482023,12157.64854237621,12161.24806482023,12157.46381519928,1678220220000,2023-03-07 20:17:00
12157.53162505006,12159.83911061908,12161.67872391814,12157.40830678181,1678220280000,2023-03-07 20:18:00
12159.40358181946,12163.32318323154,12163.91407959791,12159.40358181946,1678220340000,2023-03-07 20:19:00
12162.98024062554,12158.99132940929,12162.98024062554,12157.45310406717,1678220400000,2023-03-07 20:20:00
12159.0210951275,12150.12659330179,12159.69969312653,12149.73708375779,1678220460000,2023-03-07 20:21:00
12149.99708830431,12149.71238264548,12150.63969436942,12148.7796838166,1678220520000,2023-03-07 20:22:00
12149.52719705054,12150.07635933545,12152.87445347316,12149.37436823748,1678220580000,2023-03-07 20:23:00
12150.00430815377,12152.23718191229,12152.23812981686,12149.86242306534,1678220640000,2023-03-07 20:24:00
12152.21588952789,12146.65307025312,12152.21588952789,12144.56143734244,1678220700000,2023-03-07 20:25:00
12146.68199419775,12143.74169736305,12147.76457609977,12143.58775424149,1678220760000,2023-03-07 20:26:00
12143.94751669907,12139.1219573129,12144.00805349427,12139.1219573129,1678220820000,2023-03-07 20:27:00
12139.02155923858,12135.73586176268,12140.43331468385,12135.73586176268,1678220880000,2023-03-07 20:28:00
12135.7690488211,12138.05855100383,12138.3365640777,12135.72743748113,1678220940000,2023-03-07 20:29:00
12138.0684699951,12139.4721655571,12140.29990420739,12136.65567016844,1678221000000,2023-03-07 20:30:00
12139.54883137362,12140.70322605083,12140.70322605083,12137.40739048199,1678221060000,2023-03-07 20:31:00
12140.89229609638,12152.42348509792,12154.79069603593,12140.89229609638,1678221120000,2023-03-07 20:32:00
12152.71913297893,12160.15790369185,12160.43955652882,12152.71913297893,1678221180000,2023-03-07 20:33:00
12160.10063961161,12156.29601611153,12160.10063961161,12156.29601611153,1678221240000,2023-03-07 20:34:00
12156.2724680461,12154.38683275036,12156.99421170353,12152.5437185512,1678221300000,2023-03-07 20:35:00
12154.41592678979,12158.30511376862,12158.30511376862,12152.66101160061,1678221360000,2023-03-07 20:36:00
12158.25668391311,12162.78671060849,12163.01603730361,12157.92639905635,1678221420000,2023-03-07 20:37:00
12162.90182885914,12166.96680104806,12166.96680104806,12161.93619230031,1678221480000,2023-03-07 20:38:00
12167.09339810233,12163.80231692439,12170.32455780602,12163.7001635389,1678221540000,2023-03-07 20:39:00
12163.92134917997,12166.96577276411,12168.31014029414,12162.60939443398,1678221600000,2023-03-07 20:40:00
12166.94706499313,12162.12446009799,12168.56919352887,12161.99105033764,1678221660000,2023-03-07 20:41:00
12162.10925842837,12164.53040880405,12164.57353977304,12160.81307203061,1678221720000,2023-03-07 20:42:00
12164.91840831949,12165.77559233013,12168.1375601266,12164.91840831949,1678221780000,2023-03-07 20:43:00
12165.64617607113,12160.33917207299,12165.64617607113,12159.89692302151,1678221840000,2023-03-07 20:44:00
12160.37679845602,12159.43060202513,12160.84817889882,12156.98970757627,1678221900000,2023-03-07 20:45:00
12158.98493587942,12155.01145940126,12159.63651722961,12153.21721734909,1678221960000,2023-03-07 20:46:00
12155.03111428395,12152.53338798679,12156.43167444477,12152.53338798679,1678222020000,2023-03-07 20:47:00
12152.20379214125,12151.98922807252,12153.37805958906,12150.25458364801,1678222080000,2023-03-07 20:48:00
12152.34786212918,12156.30010789567,12156.87277106557,12152.34786212918,1678222140000,2023-03-07 20:49:00
12156.3974234012,12153.35463949528,12156.3974234012,12147.46425589467,1678222200000,2023-03-07 20:50:00
12152.81971817166,12146.89840665894,12152.81971817166,12146.07137112622,1678222260000,2023-03-07 20:51:00
12146.81641294502,12152.4163712802,12153.94410404912,12144.95392557258,1678222320000,2023-03-07 20:52:00
12152.64039049793,12156.44256041644,12156.66451821041,12152.52194491006,1678222380000,2023-03-07 20:53:00
12157.16692817319,12148.51218157838,12158.4106041204,12146.8934097568,1678222440000,2023-03-07 20:54:00
12149.36392697495,12150.08262797909,12158.62245979273,12149.36392697495,1678222500000,2023-03-07 20:55:00
12150.85370656793,12146.25897793716,12151.20401789353,12146.25897793716,1678222560000,2023-03-07 20:56:00
12147.2691450307,12145.20797651031,12148.70819274133,12145.1867928838,1678222620000,2023-03-07 20:57:00
12145.52136928467,12150.49273947038,12151.28276835765,12145.52136928467,1678222680000,2023-03-07 20:58:00
12150.55788968073,12153.77648343092,12153.77648343092,12147.26283247277,1678222740000,2023-03-07 20:59:00
12151.64571980594,12152.17006352639,12152.22798161764,12151.64571980594,1678222800000,2023-03-07 21:00:00
12181.05780426608,12192.48032975229,12192.48032975229,12178.83280348507,1678285800000,2023-03-08 14:30:00
12193.24727032219,12191.8034028146,12194.37534896564,12188.12860549868,1678285860000,2023-03-08 14:31:00
12192.38988369838,12186.58023363098,12198.09497908802,12183.63504936643,1678285920000,2023-03-08 14:32:00
12186.54792280431,12178.51398495102,12187.32194867994,12172.28681899935,1678285980000,2023-03-08 14:33:00
12176.72253868166,12167.78153786225,12180.20839846115,12167.78153786225,1678286040000,2023-03-08 14:34:00
12167.40628703921,12166.07814746995,12168.22272996697,12161.03462437871,1678286100000,2023-03-08 14:35:00
12165.07060410963,12164.00135485227,12167.50757459884,12160.98408244455,1678286160000,2023-03-08 14:36:00
12163.92584493385,12160.36846665496,12165.80928432121,12157.06722039943,1678286220000,2023-03-08 14:37:00
12160.83254027673,12160.24750300398,12164.97041548756,12160.00533727874,1678286280000,2023-03-08 14:38:00
12160.37097359962,12167.23349349387,12167.56154590334,12160.37097359962,1678286340000,2023-03-08 14:39:00
12167.5513456163,12162.52641456659,12167.99160849174,12153.8322363027,1678286400000,2023-03-08 14:40:00
12163.02833238372,12167.0149030048,12173.03074879053,12163.02833238372,1678286460000,2023-03-08 14:41:00
12166.99034191513,12161.91339762082,12167.35079987701,12161.67927872873,1678286520000,2023-03-08 14:42:00
12161.97583666458,12159.66995060621,12162.57523142475,12156.11837671275,1678286580000,2023-03-08 14:43:00
12159.4731699044,12145.0762957015,12164.14998614587,12145.0762957015,1678286640000,2023-03-08 14:44:00
12145.42041576387,12157.8252484706,12158.00916671878,12143.74684654152,1678286700000,2023-03-08 14:45:00
12156.84781643677,12149.95367769168,12158.3370362742,12145.87024358562,1678286760000,2023-03-08 14:46:00
12150.02536652349,12147.68465950949,12151.99833534053,12147.20825986342,1678286820000,2023-03-08 14:47:00
12147.80767101894,12151.04116977506,12159.27837624849,12147.70106386213,1678286880000,2023-03-08 14:48:00
12151.60514708755,12149.00573112707,12157.13242215846,12149.00573112707,1678286940000,2023-03-08 14:49:00
12149.04330167441,12154.8485536701,12154.8485536701,12147.95699602168,1678287000000,2023-03-08 14:50:00
12155.02383733249,12152.60614454541,12159.07727511722,12149.11176507077,1678287060000,2023-03-08 14:51:00
12153.21348823521,12150.14193052772,12158.74219345478,12149.2707315745,1678287120000,2023-03-08 14:52:00
12150.52002760117,12149.73129465273,12151.19027966178,12146.67598532792,1678287180000,2023-03-08 14:53:00
12149.61620252689,12146.62903339732,12154.12393749566,12144.27756019416,1678287240000,2023-03-08 14:54:00
12146.59363249595,12153.73362155457,12153.99281600401,12145.8615408576,1678287300000,2023-03-08 14:55:00
12153.53096008878,12157.32195957836,12159.92784247347,12153.49164710984,1678287360000,2023-03-08 14:56:00
12157.73329938367,12172.28133630357,12172.28133630357,12157.65920659125,1678287420000,2023-03-08 14:57:00
12172.19599618728,12171.29220572593,12173.10219600213,12168.96068993151,1678287480000,2023-03-08 14:58:00
12171.59462854242,12162.92316261285,12171.89461494642,12162.7185865155,1678287540000,2023-03-08 14:59:00
12164.23452816602,12126.90310747807,12166.56242183091,12118.54551577355,1678287600000,2023-03-08 15:00:00
12125.95572581302,12106.92174255051,12125.95572581302,12102.33941189027,1678287660000,2023-03-08 15:01:00
12106.70925077271,12131.05051055848,12131.29633241766,12102.27673210719,1678287720000,2023-03-08 15:02:00
12130.63783134235,12124.13958453864,12136.05980610687,12119.17939666432,1678287780000,2023-03-08 15:03:00
12124.4390150409,12138.19436627382,12142.0988792424,12124.27608380441,1678287840000,2023-03-08 15:04:00
12136.18414952943,12139.74187825048,12142.40519065881,12135.0579686845,1678287900000,2023-03-08 15:05:00
12139.40978666245,12135.97954870254,12141.47114446315,12134.86445855209,1678287960000,2023-03-08 15:06:00
